obs,How many times in the last week did you do the following? - Make and eat lunch at home,How many times in the last week did you do the following? - Bring own lunch to work,"How many times in the last week did you do the following? - Buy lunch at workplace (e.g., cafeteria)",How many times in the last week did you do the following? - Buy lunch at a restaurant / food court / food truck,How many times in the last week did you do the following? - Skipped lunch / ate a small snack item,How many times in the last week did you do the following? - Other (please specify):,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Second most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Third most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Fourth most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Fifth most frequent,Have you ever visited Sticks Kebob Shop?,How did you first find out about Sticks? - Heard from a friend or colleague,"How did you first find out about Sticks? - Saw in media ( print or online-Facebook, blog, review)","How did you first find out about Sticks? - Direct marketing ( e.g., Valpak, Groupon)",How did you first find out about Sticks? - Noticed while driving or walking by restaurant,"How did you first find out about Sticks? - Noticed from catering at workplace ( e.g., menu stack)",How did you first find out about Sticks? - Noticed at outdoor event / food festival,How did you first find out about Sticks? - Other (please specify),Have you eaten at Sticks in the past three months?,"In the last month, how often have you visited Sticks for the following occasions? - Weekday lunch","In the last month, how often have you visited Sticks for the following occasions? - Weekday dinner","In the last month, how often have you visited Sticks for the following occasions? - Weekend lunch","In the last month, how often have you visited Sticks for the following occasions? - Weekend dinner","In the last month, how often have you visited Sticks for the following occasions? - Sticks event ( catering at work, food festival)","In the last month, how often have you visited Sticks for the following occasions? - After school snack or after sports practice / event","In the last month, how often have you visited Sticks for the following occasions? - Other (please specify)",Please indicate how important the following factors are when you visit a restaurant  - Convenient place to eat,Please indicate how important the following factors are when you visit a restaurant  - Variety of menu options,Please indicate how important the following factors are when you visit a restaurant  - Good value for money,Please indicate how important the following factors are when you visit a restaurant  - Healthy menu options,Please indicate how important the following factors are when you visit a restaurant  - Food taste and satisfaction,Please indicate how important the following factors are when you visit a restaurant  - Friendly staff,Please indicate how important the following factors are when you visit a restaurant  - Pleasant ambiance,Please indicate how important the following factors are when you visit a restaurant  - Consistency / reliability,Please indicate how important the following factors are when you visit a restaurant  - Part of community,Please indicate how important the following factors are when you visit a restaurant  - Other (please specify),Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Convenient place to eat,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Variety of menu options,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Good value for money,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Healthy menu options,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Food taste and satisfaction,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Friendly staff,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Pleasant ambiance,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Consistency / reliability,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Part of community,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Other (please specify),What is your gender?,What is your age?,What is your approximate average annual household income?,How would you best describe your household type?,"How many children, by age, currently live in your household? - less than 12 years old","How many children, by age, currently live in your household? - 12-17 years old","How many children, by age, currently live in your household? - 18 and older",Please indicate your best answers to the following: - I tend to plan things very carefully,Please indicate your best answers to the following: - I sometimes have trouble controlling my spending,Please indicate your best answers to the following: - I think it is important to purchase products that are made locally,Please indicate your best answers to the following: - I carefully consider the health benefits of what I eat,Please indicate your best answers to the following: - Comments:,What is your profession? - Accountant,What is your profession? - Lawyer,What is your profession? - General purpose contractor,What is your profession? - Design,What is your profession? - Educator,What is your profession? - Homemaker,What is your profession? - Business professional,What is your profession? - Other (please specify),"If you have children living at home, in what activities do they participate?  Please check all that apply. - Soccer","If you have children living at home, in what activities do they participate?  Please check all that apply. - Football","If you have children living at home, in what activities do they participate?  Please check all that apply. - Tennis","If you have children living at home, in what activities do they participate?  Please check all that apply. - Lacrosse","If you have children living at home, in what activities do they participate?  Please check all that apply. - Swimming","If you have children living at home, in what activities do they participate?  Please check all that apply. - Music","If you have children living at home, in what activities do they participate?  Please check all that apply. - Hiking","If you have children living at home, in what activities do they participate?  Please check all that apply. - Visiting local attractions","If you have children living at home, in what activities do they participate?  Please check all that apply. - Visiting children's museums","If you have children living at home, in what activities do they participate?  Please check all that apply. - Attending local sporting events","If you have children living at home, in what activities do they participate?  Please check all that apply. - Other (please specify)",In what activities or hobbies do you participate yourself? - Volunteer work,In what activities or hobbies do you participate yourself? - Tennis,In what activities or hobbies do you participate yourself? - Swimming,In what activities or hobbies do you participate yourself? - Skiing / snow boarding,In what activities or hobbies do you participate yourself? - Running,In what activities or hobbies do you participate yourself? - Hiking,In what activities or hobbies do you participate yourself? - Golf,In what activities or hobbies do you participate yourself? - Gardening,In what activities or hobbies do you participate yourself? - Fishing,In what activities or hobbies do you participate yourself? - Camping,In what activities or hobbies do you participate yourself? - Bicycling,In what activities or hobbies do you participate yourself? - Yoga,In what activities or hobbies do you participate yourself? - Book clubs,In what activities or hobbies do you participate yourself? - Eating out,In what activities or hobbies do you participate yourself? - Attending local sports events,In what activities or hobbies do you participate yourself? - Visiting museums,In what activities or hobbies do you participate yourself? - Kid's activities,In what activities or hobbies do you participate yourself? - Other (please specify),"In the last month, how many times have you used coupons when you visited a restaurant?",How do you find restaurant coupons?  Please check all that apply. - Valpak or other direct mail items,"How do you find restaurant coupons?  Please check all that apply. - Coupon from coupon site or blog ( e.g., print at home)",How do you find restaurant coupons?  Please check all that apply. - Groupon or other social / daily deal offers,How do you find restaurant coupons?  Please check all that apply. - Store receipt offer ( from previous visit),"How do you find restaurant coupons?  Please check all that apply. - Loyalty card reward ( e.g., 10th visit free meal)","How do you find restaurant coupons?  Please check all that apply. - Offers mentioned in media: radio, tv, newspaper, etc.",How do you find restaurant coupons?  Please check all that apply. - Other (please specify)
361.00,1,2,1,5,,,Sticks Kebob Shop,Christians Pizza,Wendy's,Bodo's,Taco Bell,1,,,,4,,,,1,4,6,6,6,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,3,1,1,0,0,0,1,4,1,1,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,8,,,,,,14,,16,,reading mysteries,2,1,,3,,5,,Attractions Book
371.00,2,5,1,2,1,,Rico's,tazikis,Panera,Chick-Fil-A,Chipotle,1,1,,,,,,,1,6,1,6,6,6,6,,2,2,2,2,1,3,2,2,4,,2,3,3,2,2,3,3,3,6,,1,2,3,2,0,0,2,2,3,3,3,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,1,,,,,,,
375.00,4,4,1,1,2,,Eppies,Royal Indian,Sticks,Bodos,Maharaja,1,,,,4,,,,1,1,6,6,1,6,6,,1,1,1,1,1,2,1,1,1,,1,1,2,2,1,3,3,3,3,,1,3,3,2,0,0,0,1,4,1,1,,,,,,5,,,,,,,,,,,,,,,1,,,,,6,,8,,,,12,,14,,16,,,3,1,2,,,5,,
379.00,5,2,1,3,,,Lord Hardwicks,Riverside,The Nook,Eppies,Papa Johns,1,,2,,,,,,1,1,6,1,6,2,6,,2,1,2,1,2,2,3,2,2,,3,2,4,2,2,3,3,2,2,,1,3,2,2,0,0,0,1,2,1,1,,,,,4,,,,,,,,,,,,,,,,1,,,,5,,,,,,11,,,14,,,,,2,1,,3,4,5,,
384.00,3,1,1,5,2,,Sticks,Mykonos Cafe,Lord Hardwick's,Logan's Roadhouse (Waynesboro),Otto's (Crozet),1,,,,4,,,,1,4,6,1,6,6,6,,2,2,2,3,1,2,2,1,4,,3,3,2,2,2,1,3,2,1,,2,3,2,2,0,0,0,3,2,4,3,,,,,,,,7,Arts management/production,,,,,,,,,,,,1,,3,,,,,,,,,,,14,,,,,1,,,,,,,
385.00,1,4,1,3,1,,Sticks,Outback,Timberwood,,,1,,,,4,,,,1,6,6,4,1,6,6,,1,1,1,1,1,1,1,1,2,,1,2,1,1,1,1,1,1,2,,1,2,3,2,0,0,0,1,3,2,1,,,,,,,,7,IT Programmer Analyst,,,,,,,,,,,no children,1,,,,5,6,,8,,,,12,,14,,16,,,1,,,,,,,
388.00,3,6,1,1,1,,Richardson Cafe (Local Restaurant),Starbucks,Panera Bread,Sticks,Grecian Plate,1,,,,4,,,,1,1,6,6,6,6,6,,2,1,1,1,1,1,2,1,2,,2,2,3,2,2,3,3,2,2,,1,3,2,2,0,0,0,3,2,2,1,,,,,,,,7,,,,,,,,,,,,,,,3,,,6,,,,10,11,12,,14,,16,,,2,,2,3,4,5,,
400.00,2,2,1,3,4,,Chick-fil-a,Cracker Barrel,Sticks,Noodles and Company,Ruby Tuesdays,1,1,,,,,,,1,6,1,6,6,6,6,,2,2,1,1,1,1,2,1,1,,2,2,2,1,1,1,2,1,1,,1,3,2,2,0,0,3,2,3,1,1,,,,,,5,,,,,,,,,,,,,10,,1,,,,,,,,,,,,13,14,15,16,,knitting,4,1,,3,4,5,,email offer
401.00,5,1,1,4,,,Pizza express,Tiki tiki,Chik-fil-a,Mall food court,Caffespresso,1,1,,,,,,,1,6,1,6,6,6,6,,1,1,1,1,1,2,2,1,1,,4,4,3,1,2,3,3,3,2,,1,3,3,2,3,,,2,3,1,2,,,,,,5,,,,1,2,3,,5,6,,8,,10,Univ. of richmond events,1,2,,,,,,,,,,,,14,15,,17,,3,1,,3,,5,,
429.00,5,1,1,4,1,,Bodo's Bagels,Panera,Mudhouse,Bellair Market,Little John's,1,1,,,,,,,2,,,,,,,,1,2,1,1,1,1,2,2,2,,3,3,3,2,2,2,2,2,2,,1,1,1,1,,,,2,2,2,2,,,,,,,,7,Student,,,,,,,,,,,,1,,,,5,,,,,,,,,14,,,,,1,,,,,,,
431.00,3,,1,5,2,,Beer Run,Bellair Market,Burton's,Sedona,Timberwood,1,1,,,,,,,1,3,1,6,6,1,6,,2,1,1,2,1,1,1,1,2,,3,2,2,1,3,3,4,3,3,,1,3,3,2,0,0,0,3,4,2,2,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,11,12,,14,15,16,,,1,,,,,,,
433.00,4,3,1,2,2,,Zaxbys,Tropical Smoothie,Sal's,Sticks,Chick Fil A,1,,,,4,,,,1,3,6,1,6,6,6,,1,1,2,1,1,1,1,1,2,,3,2,3,1,2,3,3,3,3,,1,3,3,2,,2,,2,4,2,2,,,,,,5,,,,,,,,5,,,,,,Dance and Cross Country Runner,1,,,,,,,,,,11,,13,14,15,,17,,1,,,,,,,
444.00,4,4,1,1,3,,Chick fila,Sticks,Arby's,,,1,,,,4,,,,1,1,6,1,1,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,2,1,2,0,0,0,3,4,1,1,,,,,,5,,,Dental hygienist,,,,,,,,,,,,1,,3,,,6,,8,9,10,11,12,,,,16,,,2,,2,,4,,,
447.00,3,4,1,2,2,,Bluegrass Grill,Timberwood Grill,Sticks Kebob Shop,Bonefish Grill,Sakura,1,,,,4,,,,1,3,1,6,6,6,6,,1,1,1,1,1,2,2,1,2,,3,3,3,2,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.00,1,1,1,3,3,,Sals Lake Monticello,Lake Bistro,Applebees,Sticks,Subway,1,,,,4,,,,1,2,6,6,6,6,6,,1,1,1,1,1,1,1,1,1,,3,1,1,1,1,1,3,1,1,,2,3,2,2,1,,1,3,2,1,1,,,,,,,,7,,1,,,,,6,,,,,,1,,,,,,,,9,,,,,14,,,17,,2,,,,4,5,,
454.00,,5,,2,,,chik-fil-a,5 Guys,sticks,,,1,1,,,,,,,1,1,,,1,,,,2,3,1,2,1,2,2,2,2,,3,3,4,2,3,3,3,3,3,,1,1,2,2,,,,2,4,2,1,,,,,,,,7,Administrative assistant,,,,,,,,,,,,,,3,4,5,6,,8,,10,,12,,,,,,,3,,,,4,5,,
457.00,3,5,2,1,1,,Starbucks,Christian's Pizza,Sticks,Kabuto,East Garden,1,,,,,5,,,1,6,2,6,1,6,6,,2,2,1,1,1,2,2,1,2,,3,4,2,1,2,3,3,2,3,,2,3,3,2,2,,,1,3,2,2,,,,,,5,,,,,,,4,,,7,8,,10,,,,,,,6,,,,,,,,14,,,17,,2,,,,4,5,,
470.00,2,2,6,6,2,,Sticks,Applebees,Mcdonalds,Arbys,Mexican,1,1,,,,,,,1,3,,2,2,6,2,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,,,1,1,1,1,,,,,,,,7,student,,,,,,,,8,,10,baseball/ballet,1,,,,,,,,,,,,,,,,17,,4,1,2,3,4,5,,
472.00,1,1,1,6,1,,Bodo's,Sticks,Chipotle,Zazus,Duners,1,,,,4,,,,1,1,4,1,1,6,6,,3,3,2,2,2,2,2,2,2,,4,3,3,3,2,3,3,3,2,,2,4,3,2,,,1,2,4,2,2,,,,,,5,,,,,,,,5,,7,,,10,,,,,,,6,,8,,,,,,14,15,16,,Travel,3,1,,,4,5,,UVa athletic team rosters (basketball)
480.00,1,5,1,3,1,,Bodos,Cafe Cubano,Beer Run,Fellini's,,1,1,,,,,,,1,6,1,6,6,6,6,,1,2,1,1,1,1,1,1,1,,1,3,1,1,2,1,2,1,1,,1,3,2,1,,,,3,3,2,2,,,,,,5,,,,,,,,,,,,,,,,,3,,,,,8,,,,,,14,,,,,1,,,,,,,
269.00,5,3,,2,,,Jersey Mikes,Noodles and Company,Five Guys,Chicken Fiesta,Q Barbecue,1,,2,,,,,searching nearby restaurants on Google Maps,1,,1,,,,,,1,2,2,2,2,2,3,2,3,,5,2,3,2,2,3,3,2,3,Sadly it is not close to where I live or work.,1,2,2,2,1,,,2,3,2,2,,,,,,,,7,,1,,,,5,,,8,,,,,,,,,,,8,,,,12,,14,,,17,,3,1,2,3,4,5,6,
271.00,4,1,1,1,3,,Kroger,Panara,Moes,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,3,5,3,3,2,1,,,,,4,,,,Freelance,1,,,,,6,7,8,9,,,1,,,,5,6,,,,10,11,12,,14,,16,17,,2,,,,4,,,
273.00,2,1,7,1,2,,Sticks,Chipotle,Ukrops,Chick-fi-A,Taco Bell,1,1,,,,,,,1,2,2,2,2,6,6,,1,3,2,1,1,2,2,1,5,,1,3,5,1,2,2,2,2,,,1,1,1,1,,,,1,3,2,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,12,13,14,,,,,2,,,,4,5,,
285.00,5,,,3,1,,Aztec,Wendys,Chilis,The Grille,McDonalds,1,1,,,,,,,1,1,,,,,,,1,2,2,2,2,2,2,1,2,,2,2,3,3,2,2,3,2,6,,2,4,2,2,,,,2,2,1,2,,,,,,5,,,Retired,,,,,,,,,,,,1,,,,,,,,9,,,,,14,,16,,,2,,,,4,5,,
286.00,2,,,6,,,Westhampton pharmacy lunch counter,Sticks,Chipotle,Vietnam 1,,1,,,,4,,,,1,5,6,2,6,6,6,,2,2,2,2,1,2,2,2,2,,2,3,2,3,2,2,3,2,6,,1,3,3,2,,,,2,4,2,2,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,8,,,,,13,14,,16,,,1,,,,,,,
288.00,3,4,3,3,,,Panera bread,Cracker barrel,Outback,Travinia Italian kitchen,Mcdonalds,1,1,,,,,,,1,3,6,4,6,6,6,,1,1,1,1,1,2,2,2,2,Looking for low carb options,2,2,2,1,1,1,1,1,1,,1,3,2,2,0,0,1,1,3,2,1,Looking for low carb,,,,,,,7,Healthcare,,,,,,6,,,,,,,,,,,,,,,,,,,14,,,,"Gym, concerts",2,,,,,5,,
289.00,1,1,4,2,1,,Chipotle,Sticks,Panera,Aromas,Feast,1,1,,,,,,,1,1,3,6,1,6,6,,1,2,1,1,1,1,2,2,2,,3,3,4,3,2,2,2,2,2,,1,1,1,1,0,0,0,2,1,1,1,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,
290.00,2,6,2,1,1,,Chick fil a,Wild wings,Bodos,Christians,,1,1,,,,,,,1,6,1,,,1,,,1,2,1,1,1,1,1,1,2,,3,3,3,3,3,3,3,3,3,,1,3,3,2,2,,,3,2,2,2,,,,,,,6,,,1,,,4,5,6,7,8,9,10,,1,,,,,,,,,,,12,13,14,15,16,17,,2,,,,,5,,Attractions book
291.00,3,2,1,3,,Two free work lunches,Wild wing cafe,Subway,Bodo's,Sticks,Zazu's,1,1,,,,,,,1,6,1,1,1,6,6,,2,2,1,1,1,4,2,1,4,,3,3,2,1,2,3,4,2,6,,1,2,3,2,0,0,0,1,4,2,1,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,15,,,,4,1,,3,,5,,Attractions coupon book
298.00,6,4,1,1,1,,Sub Way,Arbys,McDonalds,Fire House Subs,Five Guys,1,,,,4,,,,1,6,6,3,6,6,6,,1,2,1,2,1,2,2,1,2,,2,2,2,1,1,2,2,2,3,,2,3,3,2,0,0,0,3,2,1,2,,,,,,,,7,Logistics Management Specialist,,,,,,,,,,,,1,,3,,,,,,,,,,,14,,16,,,2,1,2,,,5,,
300.00,7,1,1,1,1,,ruby tuesdays,red robin,applebees,,,1,1,,,,,,,1,6,6,6,1,6,6,,4,1,1,1,1,2,2,1,4,,1,1,3,1,1,2,2,1,3,,1,3,3,2,,2,,2,2,3,1,,,,,,,6,,,,,,4,5,,7,8,,10,field hockey,,,3,,5,6,,,,,,,,14,15,16,,exercise.,2,1,2,,4,5,6,
303.00,1,1,5,3,4,,Wendys,Hardee's,Mcdonalds,,,1,1,,,,,,,1,6,5,6,6,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,2,2,2,2,,,,1,3,1,1,,,,,,,,7,,,,,,,,,,,,,,,,,5,,,,,,,,,14,,,,,1,,,,,,,
308.00,5,1,4,3,1,,Sticks,Ace BBQ,Vita Nova,Red Lantern,Jade Garden,1,1,2,,,,,,1,1,1,6,6,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,2,1,1,,,,2,3,3,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,,5,,
317.00,3,5,,2,1,,Blue Moon Diner,Downtown Thai,Revolutionary Soup,Shebeen,Ariana Kebob,1,1,,,,,,Don't remember,1,6,1,6,6,6,6,,1,3,3,3,1,2,3,2,1,"Organic meats, local produce",2,3,3,3,2,3,4,2,3,,1,2,2,2,1,,,1,3,1,2,,,,,4,,,,,,,,,,,,,,,too young,1,,3,,,,,8,,10,,12,,14,15,,17,Soccer,1,,,,,,,
318.00,2,2,1,4,,,Jasons Deli,Wendys,Panera,Sticks,Guadalajara,1,,,,4,,,,1,1,1,1,6,6,6,,1,1,1,1,1,1,2,2,3,,4,2,3,2,1,2,2,2,3,,1,2,2,2,2,1,,2,1,2,2,,1,,,,,,,,,,,,,,,,,,Competition Cheerleading,,,,,5,,,,,,,,,,,,17,,1,,,,,,,
320.00,1,1,2,5,1,,Sticks,Feast,Paneras,Aromas,UVA Cafeteria,1,,,3,,,,Coupon in the UVA phone book,1,5,4,3,3,1,6,,1,2,1,1,1,2,2,2,2,coupons available for returning customers,2,2,2,2,2,2,2,2,2,,1,3,2,2,2,1,1,2,3,2,1,,,,,,5,,,physician,1,2,3,4,,6,,8,,10,"squash, gymnastics, band,robotics",,,,,5,,,,,,,,,,,,17,,3,1,,,4,5,,UVA phone book
326.00,2,1,1,5,1,,arbys,chik fila,wendys,mcdonalds,sticks,1,,,,4,,,,1,3,6,6,6,6,6,,3,2,2,2,1,2,2,2,2,,3,1,2,2,1,1,1,1,2,,2,3,1,1,,1,2,3,4,2,2,,,,,,,,7,sales,,,,,,,,,,,,,,,,,,7,,,,,,,14,,16,,,2,1,2,3,,5,,
327.00,1,,5,2,3,,Tropical Smoothie,Sticks,Pita Pit,Applebee's,,1,1,,,,,,,1,2,1,1,2,6,6,,1,1,1,1,1,1,1,1,5,,3,2,3,2,1,1,3,1,6,,1,1,1,1,,,,1,2,2,2,,,,,,,6,,Student,,,,,,,,,,,,,,3,,,,,,,,,,,14,,16,,,1,,,,,,,
331.00,1,1,1,6,,,Wendy's,Tubby's,McDonalds,Sticks,East Garden,1,1,,,,,,,1,3,6,1,6,6,1,,1,2,1,2,1,1,2,1,2,,1,2,3,2,2,1,3,1,2,,1,3,3,2,0,0,1,2,4,2,2,,,,,,5,,,,,,,,,6,,8,,10,,,,,,,,,,,,,,,14,15,,17,,1,,,,,,,
334.00,6,1,1,3,,,MacDonalds,Seltzers Steak House,,,,1,,,,4,,,,1,,,1,,,,,1,1,2,2,1,2,2,2,3,,1,2,1,1,1,1,1,1,1,,2,4,1,2,0,0,0,2,2,3,2,,,,,,,,7,,,,,,,,,,,,N/A,,,,,,,,,9,,11,,,,,,,,1,,,,,,,
340.00,6,1,1,3,1,,MacDonalds,Dunkin Donuts,,,,1,,,,4,,,,1,,,1,,,,Just went for the first time,1,2,2,2,2,1,2,2,2,,2,3,1,1,1,1,1,6,6,,2,4,1,2,0,0,0,2,2,1,2,,,,,,,,7,,,,,,,,,,,,N/A,,,,,,,,,9,,11,,,14,,,,,1,,,,,,,
341.00,3,2,1,3,,,Citizen,Mekong,Comfort,08/01/2002,Mamma 'Zu,1,,2,,,,,,1,,,1,1,,,,2,3,3,2,1,2,2,1,2,,4,3,3,2,3,3,3,3,3,,1,3,3,2,0,0,0,3,4,2,2,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,8,,,,,13,14,,16,,,2,1,,,4,5,,
342.00,7,1,1,1,1,,Sticks,Subway,Ruby Tuesday,Carrabas,Victoria's,1,,,,4,,,,1,6,3,6,6,6,6,,2,2,1,1,1,1,1,1,2,,3,3,3,3,3,3,3,3,3,,1,4,2,2,,,,1,4,2,1,,,,,,5,,,retired,,,,,,,,,,,,1,,,,,6,,,,,,,,14,,16,,,1,,,,,,,
343.00,7,1,1,2,1,,Moe's,Chicfila,Sticks,,,1,1,,,,,,,1,6,1,6,6,6,6,,1,1,1,1,1,1,1,1,1,,3,2,3,2,2,3,2,2,3,,1,2,2,1,1,1,,1,4,1,1,,,,,,,,7,Financial Director,,,,,,,,8,9,,Baseball,,,,,5,,,,,,,,,,,16,17,,4,1,,,4,5,,
344.00,7,1,1,1,1,,"Isaac's Deli & Restaurant (just moved to VA, this is a PA chain)",Panera Bread,Rice & Noodles (Vietnamese),Maharaja Indian,Sticks Kebob Shop Pantops,1,1,,,,,,,1,2,2,6,6,6,6,,2,3,1,1,1,1,2,1,3,,3,3,4,1,2,4,2,3,6,,1,2,2,2,0,0,0,1,3,2,1,,,,,,,6,,,,,,,,,,,,,,,,,,,6,,8,,,11,12,,14,,,,cooking,2,1,2,3,4,5,,
354.00,1,6,1,1,1,,Panera,Five Guys,Taco Bell,Jason's Deli,Bonefish,1,1,,,,,,,1,6,3,6,3,1,6,,1,1,1,1,1,1,1,1,1,,4,4,3,2,1,2,2,2,2,,1,1,1,3,,1,,1,2,1,2,,,,3,,,,,Nurse,,,3,,,6,,,,,Cross Country,1,,,,,6,,,,,,12,,14,,,17,,1,,,,,,,
355.00,1,1,1,7,1,,chickfila,subway,,,,1,,,,4,,,,1,1,6,6,6,6,6,,2,2,2,2,2,2,2,2,3,,3,3,3,3,3,3,3,3,3,,1,3,2,1,,,,2,2,2,2,,,,,,,6,,,,,,,,,,,,,,,2,,,5,,,8,9,,,,,14,,,,,2,1,2,3,4,5,6,
356.00,7,1,1,2,1,,Mauritzio's,Sticks,LaTolteca,Plaza Azteca,Guiseppis,1,1,,,,,,family in Charlottesville,1,1,4,6,6,6,6,,1,1,1,1,1,1,2,1,2,,1,1,3,1,1,1,2,1,3,,1,3,2,2,0,0,0,1,4,2,1,,,,,,5,,,retired,,,,,,,,,,,,1,,,,,,,8,9,,11,,,14,,16,17,,2,1,,,4,5,6,
359.00,2,1,1,3,3,,Martins,Chic. Fila,BBQ,Home,N/a,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,1,3,2,3,3,2,,,,,,,,7,Stylist,,,,,,,,,,10,,,,,,,,,,,,,,,14,,,,,1,,,,,,,
368.00,1,1,2,5,3,,Taco Bell,ChikFilA,McDonald's,Stick's,Arby's,1,1,,,,,,,1,4,1,6,6,6,6,,2,3,1,2,1,3,3,2,3,,2,3,4,1,1,2,2,2,2,"In regards to price, I hate to use the word ""worse"".  I am willing to pay a little higher price for the food at Stick's, but sometimes the prices detracts me from eating there.",1,2,1,1,0,0,0,2,3,2,3,,,,,,,,7,,,,,,,,,,,,,,,,,5,,,,,10,,,,14,,,,,2,1,,3,4,5,,
372.00,2,1,2,5,2,,Subway,Burger King,McDonalds,Chickfila,Sticks,1,,,,4,,6,,1,1,1,1,6,6,6,,1,2,1,2,2,1,2,2,2,,1,1,1,1,1,1,1,1,1,,2,2,1,2,4,0,0,3,2,2,2,,,,,,,,7,,,,,,,,,8,9,10,Baseball,1,,,,,,,,,10,,,,,15,,17,,2,1,2,,4,5,,
373.00,5,1,1,,4,,Starbucks,Aromas,Qdoba,Sticks,Cheese Shop,1,,,,4,,,,1,6,4,6,6,6,6,,2,2,1,2,1,2,2,1,2,,3,2,4,2,2,3,3,3,3,,1,2,1,1,,,,2,3,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,5,,
376.00,1,4,1,3,3,,The Market,Sedona,Noodles & Company,Foods of all nations,Sticks,1,1,,,,,,,1,6,2,6,1,6,6,,2,2,2,1,1,2,2,2,2,,2,1,2,1,1,1,1,1,1,,1,2,2,1,0,0,0,2,2,2,2,,,,,,,,7,Retail Manager,,,,,,,,,,10,,1,,,,,,,,,,,,,,15,,,,4,1,2,3,4,5,6,
381.00,2,3,2,2,1,,noodles,sticks,chilis,ruby tuesday,panera bread,1,1,,,,,,,1,3,,3,3,,,,1,2,1,1,1,2,2,1,2,,2,3,2,2,2,3,3,2,3,,1,2,1,1,,,,2,3,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,6,,,9,,11,12,,14,15,16,,,3,1,2,3,4,5,,
383.00,4,4,1,5,1,,Arbys,STICKS,five guys,noodles,jason deli,1,,,,,5,,,1,2,1,1,1,4,6,,2,2,1,1,1,1,2,1,2,,2,1,2,1,1,1,2,1,2,,2,2,2,2,2,,,1,4,1,1,,,,,,,,7,,,,,,5,,,8,9,10,,1,,,,,,,,9,,,,,14,15,16,17,,4,,,,4,5,,
386.00,6,1,1,2,2,,Hibachi Grill,Milan,Royal Indian,Zazu,Christian's,1,1,,,,,,,2,,,,,,,,2,2,1,2,1,2,3,1,3,,2,2,4,1,1,2,3,1,3,,2,3,1,1,,,,2,3,2,2,,,,,,,,7,,,,,,,,,,,,,,2,3,4,5,6,7,,9,,11,,,14,15,16,,,2,,2,3,,5,6,
387.00,5,1,1,2,1,,Pizza Hut,Christian's Pizza,Which Wich,Bel Air Market,Bang!,1,1,,,,,,,2,,,,,,,,2,1,1,2,1,1,3,2,3,,3,2,4,1,1,2,2,1,2,,2,2,2,2,0,0,0,2,3,2,2,,,,,,,,7,,,,,,,,,,,,,1,,,4,5,6,,,,,11,,,14,,16,,,1,,,,,,,
391.00,1,3,1,4,1,,Superstars,Sticks,Mekong,Tazikis,Noodles and Company,1,,,,4,,,,1,6,3,6,1,6,6,,1,1,1,1,1,2,2,2,3,,2,1,2,1,1,1,2,1,3,,1,3,3,2,2,,,3,2,2,2,,,,,,,,7,,,,,,,,,,,,"Ballet , Gymnastics",,,,,,,,,,,,,,,,,17,,2,1,2,3,4,5,6,love your FB promotions
